grid_id,crime_count,x,y,distance_to_center,avg_hour,night_ratio,weekend_ratio,neighbourhoods_Downtown,neighbourhoods_Dunbar-Southlands,neighbourhoods_Fairview,neighbourhoods_Grandview-Woodland,neighbourhoods_Hastings-Sunrise,neighbourhoods_Kensington-Cedar Cottage,neighbourhoods_Kerrisdale,neighbourhoods_Killarney,neighbourhoods_Kitsilano,neighbourhoods_Marpole,neighbourhoods_Mount Pleasant,neighbourhoods_Oakridge,neighbourhoods_Renfrew-Collingwood,neighbourhoods_Riley Park,neighbourhoods_Shaughnessy,neighbourhoods_South Cambie,neighbourhoods_Strathcona,neighbourhoods_Sunset,neighbourhoods_Victoria-Fraserview,neighbourhoods_West End,neighbourhoods_West Point Grey,risk
509,2.0,489198.5581,5452390.0603,6851.021511914224,2.5,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
510,0.0,489198.5581,5452640.0603,6610.145679689023,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
511,2.0,489198.5581,5452890.0603,6369.973002824382,11.5,1.0,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
512,1.0,489198.5581,5453140.0603,6130.586122607811,8.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
513,1.0,489198.5581,5453390.0603,5892.080817225055,18.0,0.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
514,0.0,489198.5581,5453640.0603,5654.568640198073,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
515,2.0,489198.5581,5453890.0603,5418.180197881156,0.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
516,2.0,489198.5581,5454140.0603,5183.069245795535,21.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
517,2.0,489198.5581,5454390.0603,4949.4178401819645,10.0,0.0,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
518,1.0,489198.5581,5454640.0603,4717.4428567510495,19.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
519,0.0,489198.5581,5454890.0603,4487.404289420724,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
520,0.0,489198.5581,5455140.0603,4259.615875488249,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
521,0.0,489198.5581,5455390.0603,4034.458768746005,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
522,0.0,489198.5581,5455640.0603,3812.3992061051968,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
523,1.0,489198.5581,5455890.0603,3594.011387949618,18.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
524,0.0,489198.56496204954,5456140.080285691,3379.98653373803,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
525,1.0,489198.5581,5456390.0603,3171.2739012440334,14.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
526,0.0,489198.5581,5456640.0603,2968.92376236096,0.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
527,6.0,489198.5581,5456890.0603,2774.3537007223076,8.833333333333334,0.8333333333333334,0.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2
528,11.0,489198.5581,5457140.0603,2589.318174097492,15.090909090909092,0.2727272727272727,0.45454545454545453,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2
529,11.0,489198.5581,5457390.0603,2416.0088486409927,14.090909090909092,0.0,0.09090909090909091,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2
530,10.0,489198.5581,5457640.0603,2257.1284648224128,10.7,0.3,0.2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2
531,4.0,489198.5581,5457890.0603,2115.9298326531502,12.75,0.0,0.25,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
532,3.0,489198.5581,5458140.0603,1996.1686318323893,9.666666666666666,0.3333333333333333,0.3333333333333333,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
533,0.0,489198.5581,5458390.0603,1901.8988818314183,0.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
534,0.0,489198.5478562114,5458571.614741739,1851.6867326456945,0.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
535,0.0,489320.60714890447,5459511.637733357,1755.6006147485512,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
536,0.0,489300.7825505309,5459580.601255654,1795.6719518463378,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
537,0.0,489458.6747425278,5450152.955130844,8980.305477330638,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
538,1.0,489448.5581,5450390.0603,8748.60180867271,10.0,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
539,0.0,489448.5581,5450640.0603,8502.67979855242,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
540,1.0,489448.5581,5450890.0603,8257.002719311133,17.0,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
541,2.0,489448.5581,5451140.0603,8011.593103541358,13.5,1.0,0.5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
542,1.0,489448.5581,5451390.0603,7766.4763056814545,17.0,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
543,0.0,489448.5581,5451640.0603,7521.680952866284,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
544,2.0,489448.5581,5451890.0603,7277.239483946606,20.5,0.5,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
545,1.0,489448.5581,5452140.0603,7033.188797175252,3.0,1.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
546,1.0,489448.5581,5452390.0603,6789.571032599296,4.0,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
547,2.0,489448.5581,5452640.0603,6546.434522448955,14.5,0.0,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
548,1.0,489448.5581,5452890.0603,6303.834952369191,23.0,1.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
549,1.0,489448.5581,5453140.0603,6061.836789019603,19.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
550,0.0,489448.5581,5453390.0603,5820.515046515342,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
551,0.0,489448.5581,5453640.0603,5579.957486998579,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
552,0.0,489448.5581,5453890.0603,5340.267381574775,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
553,1.0,489448.5581,5454140.0603,5101.567000119817,18.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
554,0.0,489448.5581,5454390.0603,4864.002056610535,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
555,4.0,489448.5581,5454640.0603,4627.747417125476,14.0,0.5,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
556,3.0,489448.5581,5454890.0603,4393.014489699701,11.333333333333334,0.6666666666666666,0.6666666666666666,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
557,0.0,489448.5581,5455140.0603,4160.060871755549,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
558,0.0,489448.5581,5455390.0603,3929.2030498195863,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
559,0.0,489448.5581,5455640.0603,3700.833251676107,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
560,0.0,489448.5581,5455890.0603,3475.441972859215,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
561,1.0,489448.5589095116,5456140.060975583,3253.647288910946,17.0,0.0,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
562,1.0,489448.5581,5456390.0603,3036.240637155027,0.0,1.0,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
563,0.0,489448.5581,5456640.0603,2824.232171177074,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
564,52.0,489448.5581,5456890.0603,2618.9344219952463,16.23076923076923,0.4230769230769231,0.25,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
565,9.0,489448.5581,5457140.0603,2422.054428932509,13.0,0.3333333333333333,0.6666666666666666,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
566,3.0,489448.5581,5457390.0603,2235.8170333709304,13.666666666666666,0.0,0.3333333333333333,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
567,5.0,489448.56420042744,5457639.937825303,2063.182531730526,11.2,0.2,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
568,3.0,489448.4805815922,5457890.257152658,1907.548608272761,4.666666666666667,0.6666666666666666,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
569,0.0,489448.5581,5458140.0603,1773.828699934581,0.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
570,0.0,489448.5581,5458390.0603,1667.0328151274082,0.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
571,0.0,489425.54662700515,5458560.492166841,1634.646921858849,0.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
572,0.0,489533.8324519517,5458950.41706197,1467.0057077917986,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
573,0.0,489497.92104547087,5459142.4761437075,1508.8209427115935,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
574,0.0,489481.52117159683,5459402.721122534,1570.9749376879672,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
575,1.0,489458.4972229689,5459630.153848309,1665.3302027325751,21.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
